quality_event_id,work_item_id,contributor_id,reviewer_id,quality_score,gold_task_pass,reviewer_override,peer_agreement_score
QE_003501,WI_008849,CONTR_00099,REV_0003,87.2,False,False,0.83
QE_003502,WI_004816,CONTR_00174,REV_0022,88.0,False,True,0.87
QE_003503,WI_008239,CONTR_00151,REV_0023,77.9,False,False,0.9
QE_003504,WI_004592,CONTR_00269,REV_0002,87.8,False,False,0.86
QE_003505,WI_005163,CONTR_00007,REV_0005,99.0,True,False,0.76
QE_003506,WI_007703,CONTR_00117,REV_0023,91.3,True,False,0.8
QE_003507,WI_009359,CONTR_00169,REV_0021,93.4,True,False,0.92
QE_003508,WI_003745,CONTR_00081,REV_0007,95.5,True,False,0.87
QE_003509,WI_013464,CONTR_00254,REV_0023,73.0,False,True,0.79
QE_003510,WI_005754,CONTR_00118,REV_0013,96.0,True,False,0.83
QE_003511,WI_012483,CONTR_00221,REV_0029,93.5,True,False,0.97
QE_003512,WI_013309,CONTR_00163,REV_0009,96.9,True,False,0.94
QE_003513,WI_001491,CONTR_00249,REV_0027,77.4,False,False,0.87
QE_003514,WI_013478,CONTR_00384,REV_0017,95.1,True,False,0.93
QE_003515,WI_011199,CONTR_00277,REV_0028,85.0,False,False,0.84
QE_003516,WI_008538,CONTR_00249,REV_0004,86.3,True,False,0.84
QE_003517,WI_003612,CONTR_00079,REV_0026,98.7,True,False,0.76
QE_003518,WI_000532,CONTR_00121,REV_0009,86.6,True,False,0.86
QE_003519,WI_009293,CONTR_00287,REV_0010,88.4,True,False,0.82
QE_003520,WI_011916,CONTR_00057,REV_0020,99.0,True,False,0.81
QE_003521,WI_004333,CONTR_00162,REV_0020,88.5,False,False,0.82
QE_003522,WI_005597,CONTR_00316,REV_0012,88.4,True,False,0.96
QE_003523,WI_008763,CONTR_00364,REV_0012,91.7,True,False,0.99
QE_003524,WI_004737,CONTR_00256,REV_0003,82.6,False,True,0.97
QE_003525,WI_002515,CONTR_00106,REV_0008,87.8,True,False,0.87
QE_003526,WI_000698,CONTR_00180,REV_0010,87.4,True,False,0.76
QE_003527,WI_010328,CONTR_00354,REV_0025,90.6,True,False,0.87
QE_003528,WI_005820,CONTR_00093,REV_0023,92.6,False,False,0.87
QE_003529,WI_010800,CONTR_00212,REV_0024,83.4,False,True,0.87
QE_003530,WI_004646,CONTR_00052,REV_0011,92.4,True,False,0.84
QE_003531,WI_003566,CONTR_00147,REV_0009,99.0,True,False,0.95
QE_003532,WI_007171,CONTR_00170,REV_0008,92.9,True,False,0.88
QE_003533,WI_011449,CONTR_00182,REV_0024,84.4,False,False,0.91
QE_003534,WI_004243,CONTR_00158,REV_0025,98.3,True,False,0.88
QE_003535,WI_006775,CONTR_00327,REV_0021,83.6,False,False,0.87
QE_003536,WI_013472,CONTR_00427,REV_0016,88.6,False,False,0.66
QE_003537,WI_013967,CONTR_00270,REV_0026,86.3,False,False,0.93
QE_003538,WI_004685,CONTR_00402,REV_0018,91.9,True,False,0.95
QE_003539,WI_009558,CONTR_00248,REV_0020,87.6,False,False,0.99
QE_003540,WI_012977,CONTR_00235,REV_0005,81.4,False,False,0.85
QE_003541,WI_006515,CONTR_00396,REV_0013,96.1,True,False,0.8
QE_003542,WI_000185,CONTR_00283,REV_0030,91.7,True,False,0.81
QE_003543,WI_002100,CONTR_00071,REV_0014,84.8,True,False,0.77
QE_003544,WI_006116,CONTR_00176,REV_0008,86.7,True,False,0.81
QE_003545,WI_008341,CONTR_00217,REV_0025,78.3,False,True,0.85
QE_003546,WI_012094,CONTR_00286,REV_0024,89.0,True,False,0.96
QE_003547,WI_013413,CONTR_00253,REV_0004,81.6,False,False,0.8
QE_003548,WI_012228,CONTR_00155,REV_0023,94.6,True,False,0.67
QE_003549,WI_003978,CONTR_00409,REV_0014,85.5,False,False,0.87
QE_003550,WI_006254,CONTR_00185,REV_0026,91.3,True,False,0.75
QE_003551,WI_000880,CONTR_00020,REV_0030,93.5,True,False,0.92
QE_003552,WI_003814,CONTR_00047,REV_0001,94.0,True,False,0.82
QE_003553,WI_002349,CONTR_00415,REV_0021,84.1,False,False,0.88
QE_003554,WI_008782,CONTR_00086,REV_0014,88.4,False,False,0.86
QE_003555,WI_004244,CONTR_00004,REV_0024,78.1,False,False,0.76
QE_003556,WI_000813,CONTR_00140,REV_0012,91.7,True,False,0.76
QE_003557,WI_007731,CONTR_00213,REV_0019,91.2,True,False,0.87
QE_003558,WI_006595,CONTR_00006,REV_0003,96.6,True,False,0.91
QE_003559,WI_004163,CONTR_00084,REV_0019,99.0,True,False,0.8
QE_003560,WI_007220,CONTR_00264,REV_0004,88.3,False,False,0.67
QE_003561,WI_005145,CONTR_00148,REV_0015,95.8,True,False,0.91
QE_003562,WI_008693,CONTR_00078,REV_0025,93.1,True,False,0.81
QE_003563,WI_005322,CONTR_00150,REV_0027,84.8,True,False,0.99
QE_003564,WI_012946,CONTR_00058,REV_0030,96.1,True,False,0.83
QE_003565,WI_013105,CONTR_00155,REV_0017,88.0,True,False,0.79
QE_003566,WI_003791,CONTR_00133,REV_0002,87.1,True,False,0.89
QE_003567,WI_010336,CONTR_00298,REV_0004,86.7,True,False,0.79
QE_003568,WI_004776,CONTR_00380,REV_0022,83.1,True,False,0.9
QE_003569,WI_012666,CONTR_00041,REV_0008,88.0,True,False,0.87
QE_003570,WI_003135,CONTR_00251,REV_0005,82.6,False,True,0.91
QE_003571,WI_003839,CONTR_00024,REV_0017,85.7,True,False,0.95
QE_003572,WI_006723,CONTR_00103,REV_0013,84.6,False,False,0.99
QE_003573,WI_002727,CONTR_00024,REV_0005,86.9,True,False,0.9
QE_003574,WI_000786,CONTR_00174,REV_0027,92.0,True,False,0.84
QE_003575,WI_003256,CONTR_00158,REV_0005,85.8,True,False,0.83
QE_003576,WI_004684,CONTR_00062,REV_0019,96.0,True,False,0.86
QE_003577,WI_011351,CONTR_00032,REV_0017,90.2,True,False,0.87
QE_003578,WI_004015,CONTR_00290,REV_0020,77.4,False,True,0.8
QE_003579,WI_007778,CONTR_00419,REV_0021,92.7,True,False,0.8
QE_003580,WI_009145,CONTR_00422,REV_0009,85.6,False,False,0.85
QE_003581,WI_013653,CONTR_00336,REV_0022,89.3,True,False,0.89
QE_003582,WI_009494,CONTR_00184,REV_0021,86.1,False,False,0.86
QE_003583,WI_010389,CONTR_00034,REV_0022,94.3,True,False,0.86
QE_003584,WI_002293,CONTR_00148,REV_0003,84.1,False,True,0.79
QE_003585,WI_013021,CONTR_00285,REV_0028,85.4,True,False,0.92
QE_003586,WI_013896,CONTR_00075,REV_0030,98.1,True,False,0.84
QE_003587,WI_013192,CONTR_00287,REV_0030,83.0,True,False,0.92
QE_003588,WI_006839,CONTR_00107,REV_0020,89.5,True,False,0.86
QE_003589,WI_013636,CONTR_00294,REV_0016,88.5,True,False,0.82
QE_003590,WI_002011,CONTR_00215,REV_0019,94.9,True,False,0.8
QE_003591,WI_012446,CONTR_00053,REV_0025,94.0,True,False,0.7
QE_003592,WI_007660,CONTR_00141,REV_0024,81.8,False,False,0.84
QE_003593,WI_011101,CONTR_00120,REV_0001,92.4,True,False,0.86
QE_003594,WI_011766,CONTR_00036,REV_0017,97.8,True,False,0.77
QE_003595,WI_010229,CONTR_00141,REV_0024,96.9,True,False,0.84
QE_003596,WI_004942,CONTR_00359,REV_0020,88.5,True,True,0.86
QE_003597,WI_012025,CONTR_00185,REV_0028,85.8,True,False,0.88
QE_003598,WI_011495,CONTR_00371,REV_0025,90.9,True,False,0.87
QE_003599,WI_005259,CONTR_00073,REV_0011,96.8,True,False,0.83
QE_003600,WI_002734,CONTR_00247,REV_0025,96.9,True,False,0.8
QE_003601,WI_009109,CONTR_00276,REV_0005,80.6,False,False,0.85
QE_003602,WI_004513,CONTR_00346,REV_0020,89.4,True,False,0.93
QE_003603,WI_013837,CONTR_00120,REV_0023,90.9,True,True,0.79
QE_003604,WI_012480,CONTR_00316,REV_0027,89.7,True,False,0.96
QE_003605,WI_002066,CONTR_00254,REV_0008,77.8,False,False,0.75
QE_003606,WI_003308,CONTR_00195,REV_0021,86.6,True,False,0.84
QE_003607,WI_000027,CONTR_00004,REV_0018,97.8,True,False,0.84
QE_003608,WI_003878,CONTR_00080,REV_0011,86.9,True,False,0.99
QE_003609,WI_012831,CONTR_00057,REV_0007,89.8,True,False,0.83
QE_003610,WI_012062,CONTR_00312,REV_0026,72.9,False,False,0.81
QE_003611,WI_007868,CONTR_00289,REV_0011,84.4,False,False,0.74
QE_003612,WI_009446,CONTR_00424,REV_0018,77.9,False,False,0.91
QE_003613,WI_001435,CONTR_00135,REV_0016,92.3,True,False,0.89
QE_003614,WI_007157,CONTR_00100,REV_0006,82.9,False,False,0.91
QE_003615,WI_006818,CONTR_00123,REV_0030,94.4,True,False,0.81
QE_003616,WI_003827,CONTR_00149,REV_0019,84.5,True,False,0.99
QE_003617,WI_000865,CONTR_00098,REV_0010,91.5,False,False,0.82
QE_003618,WI_004323,CONTR_00096,REV_0002,78.9,True,False,0.91
QE_003619,WI_013368,CONTR_00056,REV_0027,95.2,True,False,0.78
QE_003620,WI_005969,CONTR_00176,REV_0005,82.0,True,False,0.83
QE_003621,WI_011176,CONTR_00405,REV_0013,81.7,False,False,0.94
QE_003622,WI_005246,CONTR_00166,REV_0009,86.9,True,False,0.99
QE_003623,WI_003545,CONTR_00126,REV_0018,84.9,True,False,0.79
QE_003624,WI_009531,CONTR_00007,REV_0025,92.3,True,False,0.87
QE_003625,WI_002769,CONTR_00071,REV_0028,93.3,True,False,0.87
QE_003626,WI_012546,CONTR_00076,REV_0013,90.3,True,False,0.89
QE_003627,WI_004511,CONTR_00142,REV_0015,89.3,True,False,0.95
QE_003628,WI_011858,CONTR_00027,REV_0027,92.9,True,False,0.84
QE_003629,WI_010285,CONTR_00007,REV_0023,96.5,True,False,0.72
QE_003630,WI_012086,CONTR_00143,REV_0024,86.5,True,False,0.93
QE_003631,WI_005635,CONTR_00153,REV_0002,82.6,False,False,0.83
QE_003632,WI_004522,CONTR_00315,REV_0018,97.9,True,False,0.95
QE_003633,WI_007350,CONTR_00240,REV_0023,89.3,True,False,0.86
QE_003634,WI_002146,CONTR_00086,REV_0002,92.0,True,False,0.93
QE_003635,WI_007768,CONTR_00017,REV_0026,99.0,True,False,0.92
QE_003636,WI_013390,CONTR_00166,REV_0015,90.6,True,False,0.9
QE_003637,WI_011923,CONTR_00138,REV_0028,94.2,True,False,0.72
QE_003638,WI_006922,CONTR_00163,REV_0014,90.1,False,False,0.83
QE_003639,WI_008462,CONTR_00173,REV_0007,84.8,False,False,0.95
QE_003640,WI_004183,CONTR_00292,REV_0015,94.4,True,False,0.84
QE_003641,WI_012992,CONTR_00086,REV_0025,89.5,True,False,0.88
QE_003642,WI_001528,CONTR_00262,REV_0025,88.7,False,False,0.67
QE_003643,WI_010540,CONTR_00434,REV_0003,93.7,True,False,0.77
QE_003644,WI_008943,CONTR_00398,REV_0012,87.6,True,False,0.81
QE_003645,WI_011958,CONTR_00098,REV_0029,90.7,True,False,0.89
QE_003646,WI_006507,CONTR_00376,REV_0010,94.7,True,False,0.87
QE_003647,WI_013925,CONTR_00146,REV_0004,79.5,False,False,0.89
QE_003648,WI_011077,CONTR_00253,REV_0019,89.7,True,False,0.8
QE_003649,WI_009284,CONTR_00398,REV_0013,89.5,True,False,0.76
QE_003650,WI_008080,CONTR_00134,REV_0021,91.3,True,False,0.98
QE_003651,WI_012378,CONTR_00018,REV_0009,96.9,True,False,0.88
QE_003652,WI_011308,CONTR_00097,REV_0020,87.7,True,False,0.94
QE_003653,WI_007790,CONTR_00076,REV_0022,95.3,True,False,0.75
QE_003654,WI_001346,CONTR_00028,REV_0027,86.9,False,True,0.98
QE_003655,WI_006485,CONTR_00146,REV_0007,87.9,True,False,0.95
QE_003656,WI_005994,CONTR_00295,REV_0023,84.7,False,False,0.71
QE_003657,WI_005911,CONTR_00052,REV_0024,94.6,True,False,0.93
QE_003658,WI_013731,CONTR_00007,REV_0027,85.9,True,False,0.89
QE_003659,WI_007758,CONTR_00149,REV_0017,77.4,False,False,0.8
QE_003660,WI_009056,CONTR_00015,REV_0022,94.0,True,False,0.91
QE_003661,WI_012176,CONTR_00160,REV_0001,89.7,False,False,0.88
QE_003662,WI_007911,CONTR_00200,REV_0029,99.0,True,False,0.88
QE_003663,WI_011479,CONTR_00165,REV_0017,88.1,True,False,0.89
QE_003664,WI_011970,CONTR_00216,REV_0028,91.4,True,False,0.86
QE_003665,WI_004968,CONTR_00201,REV_0011,85.5,False,False,0.86
QE_003666,WI_006916,CONTR_00179,REV_0019,85.3,False,False,0.95
QE_003667,WI_001436,CONTR_00048,REV_0006,97.9,True,True,0.91
QE_003668,WI_006564,CONTR_00362,REV_0022,92.4,True,False,0.97
QE_003669,WI_000783,CONTR_00037,REV_0017,92.9,True,False,0.9
QE_003670,WI_005864,CONTR_00405,REV_0029,85.1,True,False,0.94
QE_003671,WI_008742,CONTR_00068,REV_0007,94.4,True,False,0.92
QE_003672,WI_008355,CONTR_00150,REV_0016,81.4,False,False,0.78
QE_003673,WI_007420,CONTR_00099,REV_0017,88.4,True,False,0.82
QE_003674,WI_008372,CONTR_00157,REV_0028,82.2,False,False,0.86
QE_003675,WI_008751,CONTR_00344,REV_0021,85.6,True,False,0.77
QE_003676,WI_012059,CONTR_00321,REV_0018,75.6,False,False,0.77
QE_003677,WI_001997,CONTR_00433,REV_0003,78.7,True,False,0.7
QE_003678,WI_008570,CONTR_00035,REV_0012,96.1,True,False,0.84
QE_003679,WI_001441,CONTR_00277,REV_0020,86.5,True,False,0.82
QE_003680,WI_004275,CONTR_00200,REV_0029,84.1,False,False,0.75
QE_003681,WI_004975,CONTR_00257,REV_0026,78.9,False,False,0.92
QE_003682,WI_005996,CONTR_00174,REV_0003,93.8,True,False,0.93
QE_003683,WI_012268,CONTR_00397,REV_0004,85.8,True,False,0.91
QE_003684,WI_002550,CONTR_00064,REV_0030,99.0,True,False,0.8
QE_003685,WI_003113,CONTR_00386,REV_0020,85.9,True,False,0.76
QE_003686,WI_006344,CONTR_00426,REV_0017,93.1,True,False,0.8
QE_003687,WI_008112,CONTR_00084,REV_0025,88.0,True,False,0.66
QE_003688,WI_002862,CONTR_00301,REV_0006,85.8,False,False,0.85
QE_003689,WI_011174,CONTR_00164,REV_0023,94.1,True,False,0.81
QE_003690,WI_001467,CONTR_00219,REV_0021,83.5,False,False,0.87
QE_003691,WI_003594,CONTR_00432,REV_0026,92.0,True,False,0.99
QE_003692,WI_010513,CONTR_00384,REV_0003,87.7,True,False,0.81
QE_003693,WI_000809,CONTR_00142,REV_0024,88.1,True,False,0.84
QE_003694,WI_006972,CONTR_00176,REV_0008,84.4,False,True,0.86
QE_003695,WI_001063,CONTR_00074,REV_0025,97.0,True,False,0.99
QE_003696,WI_000278,CONTR_00366,REV_0027,84.4,True,True,0.88
QE_003697,WI_012381,CONTR_00102,REV_0029,93.1,True,False,0.83
QE_003698,WI_008868,CONTR_00102,REV_0003,89.2,True,False,0.79
QE_003699,WI_002303,CONTR_00027,REV_0027,87.6,True,False,0.72
QE_003700,WI_006499,CONTR_00086,REV_0006,89.6,True,False,0.71
QE_003701,WI_007809,CONTR_00145,REV_0020,70.3,False,False,0.87
QE_003702,WI_003519,CONTR_00018,REV_0024,88.6,True,False,0.99
QE_003703,WI_004038,CONTR_00074,REV_0006,95.3,True,False,0.96
QE_003704,WI_000958,CONTR_00287,REV_0026,79.2,False,False,0.9
QE_003705,WI_007062,CONTR_00261,REV_0008,77.0,False,False,0.87
QE_003706,WI_006060,CONTR_00273,REV_0030,84.4,False,False,0.79
QE_003707,WI_010183,CONTR_00428,REV_0027,86.4,True,False,0.9
QE_003708,WI_004760,CONTR_00141,REV_0026,89.2,True,False,0.89
QE_003709,WI_013204,CONTR_00280,REV_0011,66.2,False,False,0.68
QE_003710,WI_005428,CONTR_00220,REV_0009,93.5,True,False,0.9
QE_003711,WI_013430,CONTR_00330,REV_0019,90.1,True,False,0.92
QE_003712,WI_013059,CONTR_00130,REV_0013,83.3,False,False,0.83
QE_003713,WI_005112,CONTR_00171,REV_0005,93.0,True,False,0.87
QE_003714,WI_010985,CONTR_00331,REV_0015,92.4,True,False,0.87
QE_003715,WI_011140,CONTR_00278,REV_0007,93.3,True,False,0.99
QE_003716,WI_009830,CONTR_00053,REV_0005,93.6,True,True,0.92
QE_003717,WI_005497,CONTR_00235,REV_0014,71.2,False,False,0.78
QE_003718,WI_006334,CONTR_00177,REV_0004,83.8,False,True,0.75
QE_003719,WI_007829,CONTR_00044,REV_0002,96.4,True,False,0.83
QE_003720,WI_012101,CONTR_00032,REV_0015,89.8,True,False,0.72
QE_003721,WI_012277,CONTR_00158,REV_0012,91.5,True,False,0.81
QE_003722,WI_013387,CONTR_00137,REV_0016,94.4,True,False,0.91
QE_003723,WI_010639,CONTR_00309,REV_0019,91.9,True,False,0.78
QE_003724,WI_005234,CONTR_00202,REV_0005,96.3,True,False,0.82
QE_003725,WI_010822,CONTR_00065,REV_0025,94.5,True,False,0.77
QE_003726,WI_009427,CONTR_00080,REV_0027,85.1,False,False,0.99
QE_003727,WI_005005,CONTR_00232,REV_0022,92.1,True,False,0.89
QE_003728,WI_013741,CONTR_00081,REV_0021,91.1,True,False,0.83
QE_003729,WI_000490,CONTR_00181,REV_0017,92.8,True,False,0.92
QE_003730,WI_013034,CONTR_00179,REV_0030,72.1,False,False,0.85
QE_003731,WI_000062,CONTR_00020,REV_0009,86.1,True,False,0.81
QE_003732,WI_003759,CONTR_00169,REV_0009,89.5,True,False,0.73
QE_003733,WI_012150,CONTR_00031,REV_0006,93.0,True,False,0.99
QE_003734,WI_003143,CONTR_00186,REV_0030,85.6,True,False,0.9
QE_003735,WI_004949,CONTR_00044,REV_0004,85.2,True,False,0.85
QE_003736,WI_003289,CONTR_00175,REV_0002,84.0,True,True,0.81
QE_003737,WI_000522,CONTR_00262,REV_0022,84.6,False,False,0.81
QE_003738,WI_011349,CONTR_00433,REV_0008,86.8,True,False,0.95
QE_003739,WI_008217,CONTR_00135,REV_0020,90.9,True,False,0.74
QE_003740,WI_005303,CONTR_00102,REV_0023,83.2,True,True,0.99
QE_003741,WI_011122,CONTR_00145,REV_0024,82.5,True,False,0.86
QE_003742,WI_013583,CONTR_00151,REV_0015,84.9,False,False,0.79
QE_003743,WI_010388,CONTR_00436,REV_0014,83.1,False,False,0.8
QE_003744,WI_009300,CONTR_00395,REV_0008,83.6,True,False,0.83
QE_003745,WI_011491,CONTR_00350,REV_0027,83.5,False,False,0.8
QE_003746,WI_011065,CONTR_00046,REV_0001,90.3,True,False,0.83
QE_003747,WI_007258,CONTR_00114,REV_0012,76.8,False,False,0.91
QE_003748,WI_000823,CONTR_00021,REV_0014,92.2,True,False,0.84
QE_003749,WI_012291,CONTR_00198,REV_0018,84.8,False,False,0.89
QE_003750,WI_011323,CONTR_00150,REV_0028,91.5,True,False,0.86
QE_003751,WI_007361,CONTR_00149,REV_0028,84.2,True,False,0.87
QE_003752,WI_000413,CONTR_00131,REV_0029,80.6,False,False,0.95
QE_003753,WI_002706,CONTR_00076,REV_0011,83.7,False,False,0.87
QE_003754,WI_012867,CONTR_00204,REV_0026,82.4,False,False,0.8
QE_003755,WI_007624,CONTR_00181,REV_0026,85.9,False,False,0.96
QE_003756,WI_005274,CONTR_00172,REV_0005,88.1,True,False,0.89
QE_003757,WI_009711,CONTR_00283,REV_0002,76.3,False,False,0.91
QE_003758,WI_002406,CONTR_00309,REV_0025,83.2,False,False,0.81
QE_003759,WI_011264,CONTR_00198,REV_0020,83.5,False,False,0.76
QE_003760,WI_006068,CONTR_00128,REV_0029,87.8,True,False,0.83
QE_003761,WI_005147,CONTR_00372,REV_0016,93.4,True,False,0.73
QE_003762,WI_013985,CONTR_00276,REV_0014,85.9,False,True,0.71
QE_003763,WI_012331,CONTR_00186,REV_0017,87.9,True,False,0.96
QE_003764,WI_004247,CONTR_00151,REV_0026,83.5,False,True,0.92
QE_003765,WI_009296,CONTR_00395,REV_0009,88.2,True,True,0.72
QE_003766,WI_006415,CONTR_00308,REV_0022,84.4,False,False,0.73
QE_003767,WI_010910,CONTR_00368,REV_0006,85.8,True,False,0.92
QE_003768,WI_002643,CONTR_00401,REV_0008,88.0,True,False,0.77
QE_003769,WI_012057,CONTR_00061,REV_0005,87.2,True,False,0.8
QE_003770,WI_003899,CONTR_00431,REV_0029,95.5,True,False,0.73
QE_003771,WI_004989,CONTR_00291,REV_0017,86.4,True,False,0.8
QE_003772,WI_007831,CONTR_00431,REV_0001,83.5,True,False,0.93
QE_003773,WI_008203,CONTR_00151,REV_0017,82.3,False,False,0.87
QE_003774,WI_006122,CONTR_00014,REV_0015,87.3,True,False,0.84
QE_003775,WI_013364,CONTR_00071,REV_0002,83.4,False,False,0.81
QE_003776,WI_009773,CONTR_00141,REV_0009,88.4,True,False,0.95
QE_003777,WI_011447,CONTR_00441,REV_0021,90.0,True,False,0.83
QE_003778,WI_007018,CONTR_00258,REV_0029,78.4,False,False,0.85
QE_003779,WI_006475,CONTR_00262,REV_0029,78.0,False,False,0.81
QE_003780,WI_010853,CONTR_00033,REV_0025,85.5,True,False,0.9
QE_003781,WI_004792,CONTR_00363,REV_0023,78.9,False,False,0.88
QE_003782,WI_000252,CONTR_00128,REV_0010,89.5,True,False,0.89
QE_003783,WI_006799,CONTR_00092,REV_0013,83.7,False,False,0.93
QE_003784,WI_002552,CONTR_00053,REV_0008,93.4,True,False,0.76
QE_003785,WI_006674,CONTR_00404,REV_0013,85.0,True,False,0.82
QE_003786,WI_004987,CONTR_00254,REV_0011,76.4,False,False,0.55
QE_003787,WI_010907,CONTR_00215,REV_0022,85.8,True,False,0.76
QE_003788,WI_006481,CONTR_00093,REV_0007,86.6,False,False,0.99
QE_003789,WI_002920,CONTR_00341,REV_0019,99.0,True,False,0.97
QE_003790,WI_001656,CONTR_00247,REV_0002,86.7,False,True,0.84
QE_003791,WI_011552,CONTR_00093,REV_0029,86.3,False,False,0.99
QE_003792,WI_013085,CONTR_00432,REV_0017,82.0,False,False,0.85
QE_003793,WI_001846,CONTR_00063,REV_0026,99.0,True,False,0.74
QE_003794,WI_000548,CONTR_00299,REV_0012,75.1,False,False,0.82
QE_003795,WI_008362,CONTR_00333,REV_0001,87.3,True,False,0.9
QE_003796,WI_001865,CONTR_00056,REV_0001,88.2,True,False,0.95
QE_003797,WI_002057,CONTR_00130,REV_0029,98.3,True,False,0.9
QE_003798,WI_006336,CONTR_00254,REV_0001,90.7,True,False,0.79
QE_003799,WI_000562,CONTR_00138,REV_0010,84.2,False,False,0.88
QE_003800,WI_011982,CONTR_00244,REV_0025,90.0,True,False,0.91
QE_003801,WI_006399,CONTR_00155,REV_0001,92.7,True,False,0.85
QE_003802,WI_004528,CONTR_00177,REV_0025,79.3,False,False,0.76
QE_003803,WI_002983,CONTR_00203,REV_0021,85.6,True,False,0.81
QE_003804,WI_000901,CONTR_00102,REV_0020,87.1,True,False,0.78
QE_003805,WI_007357,CONTR_00182,REV_0020,84.4,False,False,0.97
QE_003806,WI_007287,CONTR_00440,REV_0027,90.0,True,False,0.93
QE_003807,WI_008946,CONTR_00074,REV_0009,88.9,True,False,0.84
QE_003808,WI_006232,CONTR_00028,REV_0004,99.0,True,False,0.92
QE_003809,WI_006831,CONTR_00402,REV_0008,82.8,False,False,0.9
QE_003810,WI_002694,CONTR_00168,REV_0016,78.8,False,False,0.88
QE_003811,WI_000520,CONTR_00135,REV_0028,99.0,True,False,0.99
QE_003812,WI_008839,CONTR_00297,REV_0006,95.4,True,False,0.98
QE_003813,WI_013756,CONTR_00263,REV_0029,89.9,True,False,0.83
QE_003814,WI_004747,CONTR_00405,REV_0026,92.5,True,False,0.98
QE_003815,WI_011012,CONTR_00131,REV_0011,85.1,True,False,0.81
QE_003816,WI_008908,CONTR_00247,REV_0021,85.1,True,False,0.76
QE_003817,WI_007442,CONTR_00009,REV_0012,84.2,True,False,0.93
QE_003818,WI_003211,CONTR_00157,REV_0013,88.4,True,False,0.92
QE_003819,WI_004549,CONTR_00182,REV_0018,89.1,True,False,0.98
QE_003820,WI_013162,CONTR_00197,REV_0009,87.4,True,False,0.95
QE_003821,WI_000526,CONTR_00306,REV_0023,88.2,True,False,0.91
QE_003822,WI_011988,CONTR_00307,REV_0003,90.8,True,False,0.84
QE_003823,WI_011905,CONTR_00080,REV_0030,88.9,False,False,0.85
QE_003824,WI_006599,CONTR_00289,REV_0026,95.1,True,False,0.9
QE_003825,WI_002841,CONTR_00405,REV_0014,87.4,True,False,0.96
QE_003826,WI_012678,CONTR_00175,REV_0017,81.9,False,False,0.93
QE_003827,WI_006769,CONTR_00181,REV_0012,81.9,False,False,0.99
QE_003828,WI_013473,CONTR_00247,REV_0011,87.2,True,False,0.88
QE_003829,WI_010537,CONTR_00340,REV_0020,84.9,True,False,0.88
QE_003830,WI_008499,CONTR_00166,REV_0003,83.1,False,False,0.91
QE_003831,WI_008925,CONTR_00440,REV_0013,90.5,True,False,0.93
QE_003832,WI_009924,CONTR_00278,REV_0019,72.6,False,False,0.74
QE_003833,WI_007212,CONTR_00004,REV_0025,85.3,False,False,0.98
QE_003834,WI_001752,CONTR_00190,REV_0013,74.9,False,False,0.82
QE_003835,WI_010320,CONTR_00250,REV_0012,68.6,False,True,0.75
QE_003836,WI_012180,CONTR_00137,REV_0005,83.4,False,False,0.87
QE_003837,WI_001478,CONTR_00205,REV_0006,90.3,True,False,0.88
QE_003838,WI_004624,CONTR_00373,REV_0013,79.4,False,False,0.77
QE_003839,WI_007083,CONTR_00427,REV_0006,93.8,True,False,0.92
QE_003840,WI_008059,CONTR_00414,REV_0026,90.0,True,False,0.89
QE_003841,WI_004160,CONTR_00163,REV_0003,94.9,True,False,0.79
QE_003842,WI_010787,CONTR_00189,REV_0022,90.2,True,False,0.83
QE_003843,WI_003217,CONTR_00138,REV_0014,89.0,True,False,0.77
QE_003844,WI_007068,CONTR_00121,REV_0028,89.9,True,False,0.79
QE_003845,WI_003782,CONTR_00311,REV_0024,89.0,False,False,0.87
QE_003846,WI_009231,CONTR_00440,REV_0013,94.4,True,False,0.71
QE_003847,WI_008579,CONTR_00153,REV_0008,99.0,True,False,0.7
QE_003848,WI_001763,CONTR_00314,REV_0001,94.9,True,False,0.79
QE_003849,WI_007323,CONTR_00097,REV_0028,94.5,True,False,0.86
QE_003850,WI_006071,CONTR_00058,REV_0001,90.4,True,False,0.88
QE_003851,WI_003338,CONTR_00084,REV_0025,80.6,False,False,0.85
QE_003852,WI_003046,CONTR_00280,REV_0024,88.8,True,False,0.72
QE_003853,WI_013771,CONTR_00094,REV_0017,89.8,True,False,0.86
QE_003854,WI_005094,CONTR_00103,REV_0014,94.1,True,False,0.82
QE_003855,WI_008025,CONTR_00428,REV_0007,84.8,False,False,0.89
QE_003856,WI_011164,CONTR_00265,REV_0018,86.8,True,False,0.77
QE_003857,WI_003468,CONTR_00408,REV_0007,89.3,True,False,0.9
QE_003858,WI_004057,CONTR_00175,REV_0024,83.2,False,False,0.78
